"contact_id","company_id","issue_id","specialization_id","contact_date","recontact_date","contact_status","communication_note"
2740,114,50,37,2022-12-13,2022-12-21,NO_RESPONSE,orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum
2746,985,71,24,2024-09-15,2024-09-26,NO_RESPONSE,ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc
2747,805,68,29,2024-06-16,2024-06-26,NO_RESPONSE,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit
2749,290,8,51,2019-06-19,2019-07-02,NO_RESPONSE,sodales scelerisque mauris sit amet
329,538,83,9,2025-09-26,2025-10-05,REJECTED,morbi a ipsum integer a nibh in
2750,574,21,34,2020-07-29,2020-08-07,REJECTED,non lectus aliquam sit amet diam in magna bibendum imperdiet
2764,817,25,52,2020-11-22,2020-12-03,REJECTED,quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu
2767,598,70,34,2024-08-12,2024-08-26,REJECTED,porttitor lorem id ligula suspendisse ornare consequat lectus in
2756,972,66,55,2024-04-30,2024-05-13,NO_RESPONSE,felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit
2757,622,16,34,2020-02-20,2020-03-01,NO_RESPONSE,non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in
2761,104,40,53,2022-02-15,2022-02-23,NO_RESPONSE,maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas
2762,850,28,49,2021-02-10,2021-02-21,NO_RESPONSE,sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue
2776,556,9,30,2019-07-21,2019-08-03,NO_RESPONSE,erat fermentum justo nec condimentum neque sapien placerat ante nulla
2778,791,46,15,2022-08-20,2022-09-02,NO_RESPONSE,eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea
2788,985,71,24,2024-09-17,2024-09-28,NO_RESPONSE,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed
2790,242,37,30,2021-11-22,2021-12-01,NO_RESPONSE,varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci
2792,893,96,31,2026-10-16,2026-10-26,NO_RESPONSE,lectus pellentesque at nulla suspendisse potenti cras in purus
2797,979,55,37,2023-05-17,2023-05-26,NO_RESPONSE,non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non
2800,105,16,30,2020-02-24,2020-03-08,NO_RESPONSE,donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum
2805,315,26,26,2020-12-30,2021-01-12,NO_RESPONSE,luctus cum sociis natoque penatibus et magnis dis parturient montes
2817,866,61,25,2023-11-26,2023-12-05,NO_RESPONSE,rutrum ac lobortis vel dapibus at diam nam tristique tortor
2818,404,48,61,2022-10-15,2022-10-24,NO_RESPONSE,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus
326,661,45,35,2022-07-18,,REJECTED,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat
330,455,66,5,2024-04-10,,REJECTED,aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam
1199,162,64,53,2024-03-03,,REJECTED,semper porta volutpat quam pede lobortis ligula sit amet eleifend
3431,479,4,54,2019-02-28,,ACCEPTED,
3432,370,1,65,2018-11-30,,ACCEPTED,
3433,481,54,55,2023-04-30,,ACCEPTED,
3434,798,9,30,2019-07-31,,ACCEPTED,
3435,989,54,28,2023-04-30,,ACCEPTED,
3436,282,68,7,2024-06-30,,ACCEPTED,
3437,810,34,53,2021-08-31,,ACCEPTED,
3438,687,73,32,2024-11-30,,ACCEPTED,
3439,546,31,50,2021-05-31,,ACCEPTED,
3440,219,34,16,2021-08-31,,ACCEPTED,
2864,189,36,61,2021-10-31,2021-11-10,REJECTED,tempus sit amet sem fusce consequat nulla
336,171,59,50,2023-09-28,2023-10-06,NO_RESPONSE,ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at
338,184,66,26,2024-04-20,2024-04-28,NO_RESPONSE,ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis
340,752,40,38,2022-02-16,2022-02-27,NO_RESPONSE,consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit
342,51,14,35,2019-12-13,2019-12-23,NO_RESPONSE,at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et
2896,458,70,30,2024-08-13,2024-08-22,REJECTED,eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque
1628,326,81,14,2025-07-23,2025-07-31,REJECTED,luctus et ultrices posuere cubilia curae mauris
1637,829,70,59,2024-08-14,2024-08-22,REJECTED,orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis
1638,704,75,3,2025-01-19,2025-01-29,REJECTED,justo etiam pretium iaculis justo in hac habitasse platea dictumst
2833,949,6,57,2019-04-18,2019-05-01,NO_RESPONSE,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at
1644,130,54,26,2023-04-27,2023-05-05,REJECTED,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum
1650,285,92,55,2026-06-30,2026-07-10,REJECTED,nisl duis bibendum felis sed
2839,517,36,31,2021-10-23,2021-11-05,NO_RESPONSE,morbi a ipsum integer a nibh in quis justo maecenas
2843,772,70,8,2024-08-12,2024-08-25,NO_RESPONSE,id sapien in sapien iaculis congue vivamus metus arcu adipiscing
1654,158,4,23,2019-02-17,2019-02-24,REJECTED,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi
1661,366,2,35,2019-01-02,2019-01-14,REJECTED,luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien
1663,126,17,27,2020-03-31,2020-04-13,REJECTED,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet
2852,772,70,8,2024-08-18,2024-08-26,NO_RESPONSE,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc
2853,165,49,11,2022-11-12,2022-11-24,NO_RESPONSE,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut
1669,722,69,64,2024-07-22,2024-08-02,REJECTED,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in
2918,372,74,50,2024-12-22,2025-01-03,REJECTED,dui proin leo odio porttitor id consequat
2926,27,14,64,2019-12-25,2020-01-03,REJECTED,pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas
2866,72,70,34,2024-08-11,2024-08-22,NO_RESPONSE,sed sagittis nam congue risus semper porta volutpat quam pede lobortis
2875,240,37,9,2021-11-21,2021-12-04,NO_RESPONSE,nisl ut volutpat sapien arcu sed augue aliquam
2884,105,16,30,2020-02-28,2020-03-09,NO_RESPONSE,posuere cubilia curae duis faucibus accumsan
2889,593,83,9,2025-10-01,2025-10-10,NO_RESPONSE,id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu
2895,447,63,51,2024-01-22,2024-01-31,NO_RESPONSE,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend
2897,470,84,10,2025-10-24,2025-11-06,NO_RESPONSE,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci
2904,410,82,34,2025-08-30,2025-09-12,NO_RESPONSE,dui maecenas tristique est et tempus semper est quam pharetra
2907,612,22,17,2020-08-23,2020-09-06,NO_RESPONSE,amet consectetuer adipiscing elit proin interdum mauris non ligula
2912,696,91,37,2026-05-27,2026-06-09,NO_RESPONSE,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices
2914,113,90,57,2026-04-25,2026-05-04,NO_RESPONSE,id luctus nec molestie sed justo pellentesque
2915,888,28,34,2021-02-21,2021-03-05,NO_RESPONSE,at nulla suspendisse potenti cras in purus eu
2916,980,13,19,2019-11-23,2019-12-03,NO_RESPONSE,dolor quis odio consequat varius integer ac leo pellentesque ultrices
2920,387,51,51,2023-01-17,2023-01-29,NO_RESPONSE,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non
335,967,68,29,2024-06-15,,REJECTED,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede
337,166,43,60,2022-05-13,,REJECTED,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc
339,578,67,38,2024-05-24,,REJECTED,quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis
341,15,61,49,2023-11-25,,REJECTED,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium
3441,491,28,49,2021-02-28,,ACCEPTED,
3442,837,80,55,2025-06-30,,ACCEPTED,
3443,519,11,42,2019-09-30,,ACCEPTED,
3444,765,44,13,2022-06-30,,ACCEPTED,
3445,121,77,27,2025-03-31,,ACCEPTED,
3446,641,34,16,2021-08-31,,ACCEPTED,
3447,136,40,37,2022-02-28,,ACCEPTED,
3448,557,77,54,2025-03-31,,ACCEPTED,
3449,889,66,55,2024-04-30,,ACCEPTED,
3450,850,6,57,2019-04-30,,ACCEPTED,
3451,461,61,49,2023-11-30,,ACCEPTED,
3452,334,32,2,2021-06-30,,ACCEPTED,
3453,889,66,55,2024-04-30,,ACCEPTED,
3454,226,50,37,2022-12-31,,ACCEPTED,
3455,594,13,26,2019-11-30,,ACCEPTED,
3456,800,69,64,2024-07-31,,ACCEPTED,
3457,942,41,8,2022-03-31,,ACCEPTED,
2935,480,91,37,2026-05-27,2026-06-06,REJECTED,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis
349,921,71,55,2024-09-24,2024-10-02,NO_RESPONSE,non sodales sed tincidunt eu felis
1677,547,62,37,2023-12-28,2024-01-05,REJECTED,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis
1685,302,60,31,2023-10-28,2023-11-07,REJECTED,nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum
2937,283,15,56,2020-01-12,2020-01-24,REJECTED,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare
2931,810,55,39,2023-05-26,2023-06-07,NO_RESPONSE,tristique fusce congue diam id
2933,406,88,12,2026-03-02,2026-03-09,NO_RESPONSE,purus aliquet at feugiat non pretium quis
1696,23,60,31,2023-10-22,2023-11-01,REJECTED,mi integer ac neque duis bibendum
2939,963,66,26,2024-04-12,2024-04-21,NO_RESPONSE,a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla
2942,854,34,53,2021-08-12,2021-08-22,NO_RESPONSE,habitasse platea dictumst maecenas ut
1700,632,56,32,2023-06-28,2023-07-12,REJECTED,ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas
165,694,90,57,2026-04-29,2026-05-09,REJECTED,viverra dapibus nulla suscipit ligula in lacus
2955,507,45,14,2022-07-27,2022-08-10,NO_RESPONSE,aenean auctor gravida sem praesent id massa id nisl
1701,542,45,14,2022-07-22,2022-08-01,REJECTED,pede venenatis non sodales sed tincidunt
1711,172,85,49,2025-11-13,2025-11-22,REJECTED,urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate
2959,820,40,6,2022-03-02,2022-03-12,NO_RESPONSE,donec semper sapien a libero nam dui proin leo odio porttitor id consequat in
1714,741,55,37,2023-05-25,2023-06-04,REJECTED,neque vestibulum eget vulputate ut ultrices vel augue vestibulum
1716,622,16,34,2020-02-26,2020-03-05,REJECTED,faucibus orci luctus et ultrices posuere cubilia curae
1721,746,34,37,2021-08-28,2021-09-05,REJECTED,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales
2966,758,60,31,2023-11-02,2023-11-15,NO_RESPONSE,mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea
2947,435,75,51,2025-01-22,2025-02-04,REJECTED,pharetra magna ac consequat metus sapien ut
2970,141,74,39,2024-12-24,2025-01-02,NO_RESPONSE,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante
2972,896,65,2,2024-03-27,2024-04-09,NO_RESPONSE,vestibulum aliquet ultrices erat tortor
2900,382,68,7,2024-06-11,2024-06-22,REJECTED,nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor
2982,404,48,61,2022-10-24,2022-11-02,NO_RESPONSE,pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae
2908,393,57,64,2023-08-01,2023-08-10,REJECTED,neque sapien placerat ante nulla justo
2963,791,46,15,2022-08-20,2022-08-27,REJECTED,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede
2973,704,75,3,2025-01-23,2025-02-01,REJECTED,velit eu est congue elementum in hac habitasse
2981,545,67,6,2024-05-27,2024-06-04,REJECTED,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat
2996,637,77,54,2025-03-16,2025-03-27,REJECTED,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus
2999,877,32,29,2021-06-12,2021-06-22,REJECTED,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam
3,205,25,11,2020-11-16,2020-11-23,REJECTED,tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat
27,115,57,64,2023-07-21,2023-07-30,NO_RESPONSE,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio
57,748,37,9,2021-11-19,2021-11-27,NO_RESPONSE,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla
344,380,59,50,2023-09-25,,REJECTED,porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac
282,885,20,55,2020-06-11,,REJECTED,pulvinar lobortis est phasellus sit amet
351,403,1,33,2018-11-25,,REJECTED,amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam
3458,117,49,34,2022-11-30,,ACCEPTED,
3459,683,38,29,2021-12-31,,ACCEPTED,
3460,245,82,59,2025-08-31,,ACCEPTED,
3461,217,53,27,2023-03-31,,ACCEPTED,
3462,430,23,15,2020-09-30,,ACCEPTED,
3463,922,59,50,2023-09-30,,ACCEPTED,
3464,233,35,55,2021-09-30,,ACCEPTED,
3465,781,13,59,2019-11-30,,ACCEPTED,
3466,706,8,51,2019-06-30,,ACCEPTED,
3467,651,46,59,2022-08-31,,ACCEPTED,
3468,934,23,55,2020-09-30,,ACCEPTED,
356,856,79,56,2025-05-15,2025-05-22,NO_RESPONSE,sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc
1722,518,1,12,2018-11-22,2018-12-02,REJECTED,non lectus aliquam sit amet diam in magna bibendum
361,99,20,28,2020-06-20,2020-07-02,NO_RESPONSE,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante
1723,481,64,26,2024-02-25,2024-03-05,REJECTED,ante vel ipsum praesent blandit lacinia erat vestibulum sed magna
85,92,20,57,2020-06-11,2020-06-22,NO_RESPONSE,vestibulum ante ipsum primis in faucibus orci luctus et ultrices
93,927,20,55,2020-06-14,2020-06-25,NO_RESPONSE,pulvinar nulla pede ullamcorper augue a suscipit nulla elit
1732,520,88,53,2026-03-01,2026-03-09,REJECTED,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl
114,301,75,51,2025-02-02,2025-02-12,NO_RESPONSE,consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor
1736,410,82,34,2025-09-03,2025-09-10,REJECTED,eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante
1740,680,91,37,2026-05-22,2026-06-03,REJECTED,at dolor quis odio consequat
1750,341,1,65,2018-11-18,2018-12-01,REJECTED,donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit
1751,18,75,51,2025-01-26,2025-02-03,REJECTED,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut
363,572,73,62,2024-11-20,2024-12-02,REJECTED,turpis donec posuere metus vitae ipsum aliquam non mauris morbi
213,186,13,59,2019-12-02,2019-12-13,NO_RESPONSE,ligula sit amet eleifend pede libero
155,864,66,28,2024-05-01,2024-05-11,REJECTED,in felis donec semper sapien a libero nam dui proin leo odio porttitor
223,443,42,51,2022-04-19,2022-04-29,NO_RESPONSE,ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere
188,706,74,39,2024-12-15,2024-12-28,REJECTED,id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat
247,261,87,51,2026-01-15,2026-01-26,NO_RESPONSE,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi
248,199,7,37,2019-05-28,2019-06-05,NO_RESPONSE,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan
227,760,46,15,2022-09-03,2022-09-17,REJECTED,suspendisse potenti cras in purus eu magna vulputate luctus cum
240,783,72,31,2024-10-28,2024-11-08,REJECTED,orci luctus et ultrices posuere cubilia curae nulla dapibus dolor
261,935,90,5,2026-04-28,2026-05-11,NO_RESPONSE,risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci
321,717,18,59,2020-04-11,2020-04-20,NO_RESPONSE,consequat ut nulla sed accumsan felis ut
244,982,20,55,2020-06-14,2020-06-23,REJECTED,purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient
292,646,5,56,2019-03-27,2019-04-07,REJECTED,velit donec diam neque vestibulum eget vulputate ut ultrices vel
386,158,4,23,2019-03-02,2019-03-09,REJECTED,in sagittis dui vel nisl duis ac nibh
475,917,82,8,2025-08-19,2025-08-31,REJECTED,urna ut tellus nulla ut erat id mauris vulputate elementum
3469,27,36,61,2021-10-31,,ACCEPTED,
3470,721,57,14,2023-07-31,,ACCEPTED,
383,306,55,56,2023-06-02,2023-06-15,NO_RESPONSE,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa
411,962,37,9,2021-11-15,2021-11-23,NO_RESPONSE,justo sit amet sapien dignissim vestibulum
3471,129,33,14,2021-07-31,,ACCEPTED,
355,402,7,49,2019-05-21,,REJECTED,est congue elementum in hac habitasse platea dictumst
425,584,58,34,2023-08-31,2023-09-09,NO_RESPONSE,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec
470,203,58,30,2023-08-22,2023-09-02,NO_RESPONSE,quisque erat eros viverra eget congue eget semper rutrum nulla
477,985,71,24,2024-09-11,2024-09-20,NO_RESPONSE,adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam
357,397,26,56,2020-12-23,,REJECTED,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis
359,111,15,39,2020-01-26,,REJECTED,diam erat fermentum justo nec
362,370,65,27,2024-03-22,,REJECTED,elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante
3472,972,34,53,2021-08-31,,ACCEPTED,
3473,825,58,8,2023-08-31,,ACCEPTED,
3474,589,11,42,2019-09-30,,ACCEPTED,
3475,750,42,51,2022-04-30,,ACCEPTED,
3476,934,23,55,2020-09-30,,ACCEPTED,
3477,744,80,29,2025-06-30,,ACCEPTED,
3478,707,66,5,2024-04-30,,ACCEPTED,
3479,851,58,34,2023-08-31,,ACCEPTED,
3480,327,82,34,2025-08-31,,ACCEPTED,
3481,382,1,12,2018-11-30,,ACCEPTED,
3482,585,9,30,2019-07-31,,ACCEPTED,
3483,496,21,8,2020-07-31,,ACCEPTED,
3484,929,55,37,2023-05-31,,ACCEPTED,
372,158,4,23,2019-02-23,2019-03-08,REJECTED,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae
1752,942,32,10,2021-06-21,2021-06-29,REJECTED,molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est
