"content_id","issue_id","section_id","company_id","catalog_item_id","author_id","specialization_id","content_description","materials_delivered","is_approved","posted_on_fb","applied_list_price","applied_discount_pct","agency_provision_pct","final_net_price"
1892,74,8,77,43,,50,orci nullam molestie,true,true,true,89250.00,3.00,,86572.50
1894,6,11,478,55,,57,maecenas leo odio condimentum id,true,true,true,0.00,,,0.00
1896,35,8,375,24,,55,tincidunt eget,true,true,false,0.00,,,0.00
1898,64,12,528,54,,53,eu mi nulla ac enim,true,true,true,0.00,,,0.00
1899,51,19,820,38,,51,imperdiet sapien urna pretium,true,true,true,173250.00,24.00,,131670.00
1901,17,6,917,40,,49,justo nec condimentum,true,true,true,129500.00,15.00,,110075.00
1905,54,21,234,31,,28,consequat in,true,true,false,0.00,,,0.00
1906,69,14,464,30,,64,eros vestibulum,true,true,false,0.00,15.00,,0.00
1907,46,10,461,13,,15,dui luctus rutrum,true,true,false,210000.00,3.00,,203700.00
1908,63,10,260,20,,3,non lectus aliquam sit,true,true,false,0.00,,,0.00
1909,76,8,809,35,,12,iaculis justo in hac habitasse,true,true,false,0.00,28.00,,0.00
1910,45,15,126,1,,35,semper,true,true,false,133000.00,,,133000.00
1920,91,10,582,58,,6,quis tortor id nulla,true,true,true,0.00,,,0.00
1921,43,13,184,39,,60,vivamus in felis eu sapien,true,true,true,133000.00,,,133000.00
1923,13,14,540,33,,19,primis in faucibus orci,true,true,false,0.00,,,0.00
1925,67,9,446,44,,37,in magna,true,true,true,66500.00,,,66500.00
1928,79,6,587,7,,39,quisque ut erat curabitur,true,true,false,73500.00,10.00,,66150.00
1929,74,10,177,31,,50,posuere cubilia curae nulla,true,true,false,0.00,,,0.00
1931,23,5,236,42,,3,ipsum ac tellus semper interdum,true,true,true,106750.00,13.00,,92872.50
1933,91,2,528,28,,39,etiam faucibus cursus,true,true,false,0.00,,,0.00
1934,29,21,637,23,,27,semper,true,true,false,0.00,,,0.00
1935,84,8,147,49,,10,luctus tincidunt,true,true,true,0.00,,10.00,0.00
1936,42,7,957,26,,51,quisque,true,true,false,0.00,,,0.00
1937,15,8,116,12,,37,rutrum,true,true,false,175000.00,,,175000.00
1940,60,7,657,23,,31,venenatis turpis enim,true,true,false,0.00,,,0.00
1831,13,21,139,53,,26,vel ipsum,true,true,true,0.00,7.00,,0.00
1855,30,21,639,24,,55,at velit vivamus vel nulla,true,true,false,0.00,,,0.00
1893,62,21,320,59,,39,lectus in est risus,true,true,true,0.00,21.00,,0.00
1903,63,21,899,27,,3,rutrum ac,true,true,false,0.00,,4.00,0.00
45,67,4,918,9,,6,est donec odio,true,true,false,45500.00,7.00,,42315.00
46,88,3,728,46,,75,volutpat,true,true,true,63000.00,15.00,,53550.00
47,72,2,26,2,,61,ac,true,true,false,119000.00,1.00,,117810.00
1900,5,21,424,14,,56,curabitur at ipsum,true,true,false,192500.00,,,192500.00
1911,28,21,424,14,,25,consequat morbi,true,true,false,192500.00,,7.00,179025.00
1944,66,7,385,3,,5,mattis egestas,true,true,false,98000.00,22.00,,76440.00
1946,82,15,25,45,,30,in,true,true,true,63000.00,22.00,,49140.00
1949,1,20,47,5,,65,neque duis bibendum,true,true,false,80500.00,,,80500.00
1953,30,14,820,55,,26,ipsum,true,true,true,0.00,24.00,,0.00
1954,34,5,908,21,,16,justo morbi ut,true,true,false,0.00,,,0.00
1956,78,5,491,6,,28,mi pede malesuada in imperdiet,true,true,false,73500.00,,,73500.00
1957,49,15,947,4,,30,non ligula pellentesque ultrices phasellus,true,true,false,80500.00,11.00,15.00,59570.00
1962,79,7,539,27,,37,commodo,true,true,false,0.00,,,0.00
1963,54,9,282,10,,5,ac enim in tempor,true,true,false,24500.00,,5.00,23275.00
1964,55,10,357,40,,39,luctus cum sociis natoque,true,true,true,129500.00,,,129500.00
1965,46,3,490,19,,33,purus,true,true,false,0.00,,,0.00
1580,1,13,585,61,,12,elit,true,true,true,0.00,12.00,,0.00
11,16,7,760,2,,34,vestibulum eget vulputate,true,true,false,119000.00,3.00,,115430.00
1322,50,21,146,14,,38,enim lorem ipsum,true,true,false,192500.00,,,192500.00
14,79,12,327,33,,6,natoque penatibus et magnis dis,true,true,false,0.00,22.00,,0.00
15,79,5,851,7,,38,lacus curabitur at,true,true,false,73500.00,27.00,,53655.00
16,86,7,997,11,,50,faucibus cursus urna,true,true,false,94500.00,,,94500.00
18,90,13,908,6,,55,convallis,true,true,false,73500.00,,,73500.00
20,24,19,150,22,,31,quam,true,true,false,0.00,,,0.00
1,77,15,647,14,,27,in imperdiet et commodo,true,true,false,192500.00,19.00,,155925.00
3,87,9,705,50,,3,cum,true,true,true,0.00,,,0.00
7,25,21,977,22,,51,pretium nisl,true,true,false,0.00,,,0.00
8,50,8,198,62,,38,orci nullam,true,true,true,0.00,,9.00,0.00
1948,42,21,551,63,2,51,nulla ut erat id mauris,true,true,false,0.00,24.00,,0.00
478,10,10,209,21,,34,sit amet diam,true,true,false,0.00,,,0.00
479,37,10,228,49,,34,habitasse platea dictumst morbi,true,true,true,0.00,2.00,,0.00
13,76,10,617,34,,53,vestibulum aliquet ultrices erat,false,false,false,0.00,,,0.00
1960,70,21,310,34,,34,blandit mi in porttitor,true,true,false,0.00,,,0.00
1515,38,8,722,18,,4,donec,true,true,false,93341.00,,,93341.00
6,44,21,279,41,,13,consequat ut nulla,true,true,true,129500.00,3.00,,125615.00
476,78,21,32,9,,55,sollicitudin,true,true,false,45500.00,,,45500.00
17,47,21,694,35,,50,pede justo lacinia,true,true,false,0.00,20.00,,0.00
1926,78,21,239,13,,5,orci nullam molestie nibh,true,true,true,210000.00,,,210000.00
1945,7,21,499,14,,6,eget,true,true,true,192500.00,,,192500.00
1959,94,21,777,13,,59,lacus morbi sem mauris laoreet,true,true,false,210000.00,,,210000.00
504,5,21,673,12,,56,quam,true,true,true,175000.00,,,175000.00
50,59,9,465,40,,9,praesent blandit,true,true,true,129500.00,27.00,,94535.00
51,8,8,699,40,,51,quam pede lobortis ligula,true,true,true,129500.00,,,129500.00
52,70,6,977,43,,59,lacinia,true,true,true,89250.00,,,89250.00
53,96,14,416,13,,61,sit amet nulla quisque arcu,true,true,false,210000.00,,,210000.00
55,82,7,826,39,,34,eu,true,true,true,133000.00,30.00,,93100.00
269,21,11,754,24,,34,nullam,true,true,false,0.00,,,0.00
613,4,20,766,33,,23,gravida sem,true,true,false,0.00,,,0.00
614,51,7,29,38,,51,est donec odio,true,true,true,173250.00,,,173250.00
615,61,19,34,34,,25,pretium iaculis justo in hac,true,true,false,0.00,,,0.00
618,44,5,178,55,,13,donec ut dolor morbi vel,true,true,true,0.00,6.00,,0.00
620,55,3,907,26,,6,id massa id nisl venenatis,true,true,false,0.00,18.00,,0.00
623,80,8,540,43,,55,suscipit ligula in lacus curabitur,true,true,true,89250.00,,,89250.00
726,13,21,145,13,,26,risus semper porta volutpat quam,true,true,true,210000.00,6.00,,197400.00
98,11,8,1000,68,27,7,orci vehicula condimentum curabitur,false,true,false,0.00,16.00,9.00,0.00
820,83,8,743,49,,60,amet eros suspendisse accumsan tortor,true,true,true,0.00,,,0.00
821,39,15,222,48,,10,quis odio consequat varius,true,true,true,22750.00,,,22750.00
822,33,21,118,41,,14,libero quis orci nullam molestie,true,true,true,129500.00,16.00,,108780.00
827,84,6,682,16,,31,amet nunc viverra dapibus,true,true,false,87500.00,,,87500.00
830,7,4,871,26,,49,convallis nunc,true,true,false,0.00,2.00,,0.00
831,3,8,251,47,,53,magnis dis,true,true,true,40250.00,,,40250.00
833,89,21,289,16,,4,quisque,true,true,false,87500.00,,,87500.00
834,32,6,502,15,,60,sagittis nam congue risus,true,true,false,77000.00,,,77000.00
826,47,21,225,38,,26,ante ipsum,true,true,true,173250.00,3.00,,168052.50
920,53,6,105,45,,54,suspendisse potenti nullam porttitor lacus,true,true,true,63000.00,13.00,,54810.00
926,93,6,872,54,,64,suspendisse ornare consequat,true,true,true,0.00,25.00,,0.00
927,81,2,73,36,,64,nulla dapibus dolor vel,true,true,false,0.00,,,0.00
928,58,8,76,57,,53,ut,true,true,true,0.00,8.00,,0.00
929,96,13,997,9,,10,etiam pretium iaculis justo,true,true,false,45500.00,,,45500.00
930,50,12,88,10,,4,at turpis donec,true,true,false,24500.00,4.00,,23520.00
931,43,7,892,47,,7,nec nisi vulputate nonummy,true,true,true,40250.00,,,40250.00
935,81,12,952,57,,35,porttitor lacus at,true,true,true,0.00,,,0.00
936,6,8,322,9,,5,sit amet consectetuer adipiscing,true,true,false,45500.00,,,45500.00
1015,56,2,823,22,,60,convallis eget eleifend luctus,true,true,false,0.00,,,0.00
1016,89,12,297,2,,54,amet consectetuer adipiscing elit proin,true,true,false,119000.00,,,119000.00
1018,9,10,883,12,,30,rutrum ac lobortis vel dapibus,true,true,false,175000.00,,,175000.00
1019,50,20,72,15,,59,nonummy maecenas tincidunt lacus at,true,true,false,77000.00,,,77000.00
1013,16,21,555,8,,34,phasellus sit amet erat,true,true,false,45500.00,,,45500.00
1020,37,12,868,55,,9,non lectus,true,true,true,0.00,23.00,,0.00
1021,72,11,687,34,,31,eget rutrum,true,true,false,0.00,,,0.00
1022,83,15,4,14,,9,quam turpis adipiscing lorem,true,true,false,192500.00,,,192500.00
1025,75,5,270,25,,3,justo,true,true,false,0.00,28.00,12.00,0.00
1023,43,21,185,36,,25,orci luctus et,true,true,false,0.00,,,0.00
381,3,10,433,72,27,53,tortor id,false,true,false,0.00,,,0.00
1105,30,7,442,38,,57,libero nullam sit amet turpis,true,true,true,173250.00,11.00,,154192.50
1106,46,3,898,4,,33,nulla suscipit,true,true,false,80500.00,,,80500.00
1107,90,4,741,4,,57,neque vestibulum eget,true,true,false,80500.00,,,80500.00
1108,91,13,793,7,,6,sit amet turpis elementum ligula,true,true,false,73500.00,,10.00,66150.00
1109,64,12,304,16,,26,rhoncus dui vel sem sed,true,true,false,87500.00,,,87500.00
1110,42,11,114,36,,51,dictumst etiam,true,true,false,0.00,,,0.00
1345,30,21,404,23,,26,mi,true,true,false,0.00,,6.00,0.00
1111,21,13,700,9,,34,libero quis orci nullam,true,true,false,45500.00,,,45500.00
1112,82,19,495,7,,8,orci luctus et,true,true,false,73500.00,,,73500.00
1113,72,12,182,38,,31,congue,true,true,true,173250.00,11.00,,154192.50
412,91,21,679,13,15,6,vestibulum,true,false,false,210000.00,,,210000.00
1829,94,20,338,18,,30,vestibulum ante ipsum primis in,true,true,false,19700.00,14.00,,16942.00
1290,17,8,422,23,,6,duis ac nibh,true,true,false,0.00,8.00,,0.00
1291,96,12,377,48,,61,suspendisse potenti cras,true,true,true,22750.00,9.00,,20702.50
1848,41,12,541,11,,8,nulla,true,true,false,94500.00,26.00,,69930.00
1377,47,12,252,12,,50,sociis natoque penatibus,true,true,false,175000.00,,,175000.00
1380,8,4,292,61,,3,integer,true,true,true,0.00,,1.00,0.00
1381,74,15,658,58,,38,rhoncus,true,true,true,0.00,23.00,,0.00
1384,94,13,418,23,,59,integer non velit donec,true,true,false,0.00,24.00,,0.00
1378,7,21,959,14,,49,eu magna vulputate,true,true,false,192500.00,6.00,,180950.00
711,88,21,101,69,31,12,libero quis orci nullam molestie,false,true,false,0.00,20.00,,0.00
1494,26,21,4,13,,26,enim blandit mi,true,true,true,210000.00,,,210000.00
1482,60,4,79,11,,31,potenti nullam porttitor,true,true,false,94500.00,,,94500.00
1483,49,9,470,35,,49,justo,true,true,false,0.00,,,0.00
1484,86,4,754,45,,50,sed justo pellentesque viverra,true,true,true,63000.00,,,63000.00
1485,96,19,347,57,,31,est donec,true,true,true,0.00,,,0.00
1488,96,21,343,1,,31,eget tempus vel,true,true,false,133000.00,,,133000.00
1489,77,20,673,19,,4,rhoncus aliquet pulvinar sed nisl,true,true,false,0.00,,,0.00
1490,21,21,851,29,,34,nulla,true,true,false,0.00,27.00,,0.00
1491,90,11,457,21,,57,id nulla ultrices,true,true,false,0.00,20.00,,0.00
1493,92,4,132,62,,7,velit vivamus vel nulla,true,true,true,0.00,29.00,,0.00
1575,53,11,849,7,,27,bibendum felis sed,true,true,false,73500.00,4.00,,70560.00
1576,13,13,718,11,,59,lobortis ligula sit amet eleifend,true,true,false,94500.00,,,94500.00
1577,3,12,786,28,,11,tortor sollicitudin mi sit amet,true,true,false,0.00,,,0.00
1579,5,4,807,13,,43,vestibulum ante ipsum primis,true,true,false,210000.00,,,210000.00
1581,90,9,54,51,,26,id turpis integer,true,true,true,0.00,20.00,,0.00
1582,22,2,119,32,,17,erat volutpat in congue etiam,true,true,false,0.00,,,0.00
1583,24,6,17,42,,61,massa,true,true,true,106750.00,16.00,,89670.00
1584,28,13,697,61,,8,mattis pulvinar nulla,true,true,true,0.00,19.00,,0.00
1585,34,19,377,48,,53,non velit donec,true,true,true,22750.00,9.00,,20702.50
1586,13,20,520,44,,19,quam sapien varius,true,true,true,66500.00,,,66500.00
1589,69,12,718,10,,64,pretium quis lectus,true,true,false,24500.00,,,24500.00
1592,84,13,944,10,,31,est risus auctor sed,true,true,false,24500.00,,15.00,20825.00
1594,67,9,823,39,,56,faucibus orci luctus,true,true,true,133000.00,,,133000.00
1595,63,7,638,13,,51,suscipit ligula in lacus curabitur,true,true,false,210000.00,,,210000.00
1587,54,21,443,14,,26,consequat morbi a,true,true,true,192500.00,10.00,,173250.00
1667,87,14,618,31,,51,nulla suscipit ligula in lacus,true,true,false,0.00,,,0.00
1668,20,2,758,39,,26,in hac habitasse platea,true,true,true,133000.00,,,133000.00
1669,80,10,583,59,,7,curabitur in,true,true,true,0.00,,,0.00
472,7,21,451,58,,38,consequat lectus in est,true,true,true,0.00,,,0.00
1296,12,21,965,48,,10,vestibulum velit id,true,true,true,22750.00,1.00,,22522.50
1332,49,21,621,19,,30,et ultrices posuere,true,true,false,0.00,,,0.00
1927,86,21,705,53,,2,mi sit amet lobortis sapien,true,true,true,0.00,,,0.00
1941,30,21,637,28,,28,nec nisi volutpat eleifend donec,true,true,false,0.00,,,0.00
1659,30,21,228,61,,5,lacinia,true,true,true,0.00,2.00,,0.00
1661,44,21,384,48,,56,in,true,true,true,22750.00,28.00,,16380.00
1660,52,21,106,14,,26,ornare,true,true,true,192500.00,,,192500.00
880,71,7,140,73,7,23,enim leo rhoncus sed,false,true,false,0.00,,,0.00
932,52,2,190,64,15,26,consectetuer,false,false,false,0.00,,,0.00
1748,89,13,561,42,,4,eleifend luctus,true,true,true,106750.00,,,106750.00
1749,77,15,67,61,,27,nec molestie,true,true,true,0.00,,,0.00
1750,46,21,178,12,,3,in,true,true,false,175000.00,6.00,,164500.00
1753,50,8,443,9,,4,ut,true,true,false,45500.00,10.00,,40950.00
1754,60,15,451,38,,10,ultrices,true,true,true,173250.00,,,173250.00
1851,54,9,865,55,,5,sed,true,true,true,0.00,,,0.00
1853,35,7,93,31,,55,lacus purus,true,true,false,0.00,,,0.00
1846,37,21,119,13,,30,aliquet pulvinar,true,true,false,210000.00,,,210000.00
1838,31,21,951,12,,6,justo etiam pretium iaculis justo,true,true,false,175000.00,16.00,,147000.00
311,17,3,369,56,,49,suspendisse,true,false,false,0.00,,,0.00
317,37,13,6,37,,9,cursus vestibulum proin,true,false,false,199500.00,18.00,,163590.00
325,6,7,140,32,,28,diam neque vestibulum,false,true,false,0.00,,,0.00
331,32,19,46,42,,2,duis mattis egestas metus aenean,true,true,false,106750.00,,,106750.00
342,3,6,373,29,,27,odio in hac habitasse platea,false,true,false,0.00,,,0.00
365,28,19,796,47,,8,morbi ut odio cras mi,false,false,false,40250.00,,,40250.00
366,29,7,92,21,,27,erat quisque,false,false,false,0.00,,,0.00
378,16,7,80,8,,34,morbi porttitor lorem id ligula,true,false,false,45500.00,18.00,,37310.00
396,74,19,373,2,,50,gravida sem praesent id massa,true,false,false,119000.00,,,119000.00
397,8,7,956,50,,3,et magnis dis,true,false,false,0.00,8.00,,0.00
409,94,20,28,34,,30,eleifend,true,true,false,0.00,,,0.00
440,33,15,179,61,,35,sagittis dui,true,true,false,0.00,25.00,,0.00
441,60,7,74,44,,10,quis turpis,false,true,false,66500.00,,,66500.00
494,79,21,125,12,,38,sed nisl,false,false,false,175000.00,,,175000.00
627,89,21,125,12,,4,justo,true,false,false,175000.00,,,175000.00
528,73,2,838,31,,11,venenatis non sodales sed,true,true,false,0.00,29.00,,0.00
543,35,20,973,42,,12,at nibh in,true,true,false,106750.00,3.00,,103547.50
550,23,14,433,33,,23,justo,true,true,false,0.00,,,0.00
580,42,10,694,28,,51,porta volutpat quam pede,false,true,false,0.00,20.00,,0.00
581,94,6,596,31,,34,et tempus semper est quam,true,false,false,0.00,,,0.00
583,40,14,21,15,,53,adipiscing lorem vitae mattis nibh,true,false,false,77000.00,12.00,,67760.00
593,17,15,429,14,,49,adipiscing molestie,true,false,false,192500.00,5.00,,182875.00
596,55,20,140,57,,6,porttitor,false,false,false,0.00,,,0.00
1122,2,12,838,58,,35,nulla ut,true,false,false,0.00,29.00,,0.00
605,27,10,37,41,,51,sed accumsan felis ut,false,true,false,129500.00,,,129500.00
619,37,15,358,10,,62,sed vestibulum,true,true,false,24500.00,3.00,,23765.00
638,7,6,429,2,,37,magnis dis parturient,true,false,false,119000.00,5.00,,113050.00
642,24,7,738,49,,10,at,false,true,false,0.00,,,0.00
652,56,12,332,41,,32,lobortis ligula sit amet,true,false,false,129500.00,27.00,,94535.00
666,55,9,912,34,,39,nisl nunc nisl duis,false,false,false,0.00,,,0.00
677,78,2,366,4,,55,parturient montes nascetur ridiculus,false,true,false,80500.00,12.00,,70840.00
681,76,8,1000,8,,12,non mauris,false,true,false,45500.00,16.00,,38220.00
682,11,6,278,41,,42,aliquam quis turpis eget,true,true,false,129500.00,,,129500.00
688,75,21,983,10,,51,in hac,true,false,false,24500.00,,6.00,23030.00
691,8,6,467,50,,3,bibendum imperdiet nullam orci,false,true,false,0.00,3.00,,0.00
717,25,3,373,47,,63,in est risus auctor sed,false,false,false,40250.00,,,40250.00
718,59,9,454,25,,50,morbi non lectus aliquam,true,false,false,0.00,,,0.00
722,16,11,510,52,,34,quam pharetra magna ac,false,false,false,0.00,,2.00,0.00
727,79,6,841,48,,56,sit amet consectetuer,false,true,false,22750.00,,,22750.00
728,91,9,716,10,,39,cum sociis,true,false,false,24500.00,,,24500.00
737,31,9,842,62,,39,blandit,false,false,false,0.00,1.00,,0.00
739,67,12,437,30,,56,nulla sed,false,true,false,0.00,,,0.00
777,68,18,962,14,,7,sem praesent id massa,false,false,false,192500.00,10.00,,173250.00
780,5,17,376,13,,56,tellus in,true,false,false,210000.00,,,210000.00
105,78,12,12,55,,57,felis donec semper,true,true,false,0.00,,,0.00
107,88,13,204,14,,65,eu tincidunt in,false,false,false,192500.00,,,192500.00
110,72,14,435,55,,61,quam turpis adipiscing,false,false,false,0.00,,,0.00
112,45,3,962,39,,14,sit amet eleifend,false,false,false,133000.00,10.00,,119700.00
120,86,6,317,11,,38,luctus,true,true,false,94500.00,,,94500.00
125,85,6,317,45,,49,molestie lorem quisque ut erat,true,false,false,63000.00,,,63000.00
793,71,19,433,16,,55,mauris viverra diam,true,false,false,87500.00,,,87500.00
796,87,15,10,56,,51,nullam orci pede venenatis non,true,true,false,0.00,2.00,,0.00
805,89,10,92,2,,4,amet nunc,false,false,false,119000.00,,,119000.00
813,83,19,738,62,,60,non,false,false,false,0.00,,,0.00
818,29,10,1,45,,27,lacinia,false,true,false,63000.00,,15.00,53550.00
828,2,9,510,53,,14,posuere,true,false,false,0.00,,,0.00
829,87,19,265,40,,3,accumsan felis ut at dolor,false,false,false,129500.00,,,129500.00
836,40,20,956,58,,39,at velit vivamus vel,true,false,false,0.00,8.00,,0.00
849,96,20,1,44,,61,feugiat et eros vestibulum ac,true,true,false,66500.00,,,66500.00
860,78,15,55,40,,28,at velit vivamus vel,true,true,false,129500.00,18.00,,106190.00
871,15,6,277,17,,38,venenatis non sodales sed tincidunt,true,true,false,35000.00,,,35000.00
875,3,21,74,46,,27,habitasse platea dictumst aliquam augue,true,true,false,63000.00,,,63000.00
800,30,13,952,59,,28,tortor,true,true,true,0.00,,,0.00
448,91,17,44,13,,6,vestibulum rutrum rutrum neque,true,false,false,210000.00,,,210000.00
884,27,19,426,47,,51,eget tincidunt eget tempus vel,true,true,false,40250.00,13.00,,35017.50
958,5,4,895,28,,4,dui vel,false,true,false,0.00,,,0.00
976,41,10,426,11,,27,tempus semper est quam pharetra,true,true,false,94500.00,13.00,,82215.00
981,78,14,516,47,,57,orci eget orci vehicula condimentum,false,true,false,40250.00,11.00,,35822.50
1001,28,21,599,13,,49,vestibulum,false,false,false,210000.00,,,210000.00
1154,29,21,61,12,,27,non mattis,true,true,false,175000.00,,,175000.00
1199,6,21,411,12,,5,etiam,true,true,false,175000.00,,,175000.00
1272,82,21,342,12,,59,lobortis,false,true,false,175000.00,,,175000.00
1417,30,21,135,14,26,57,in,false,false,false,192500.00,,,192500.00
1372,2,21,6,14,,64,eros suspendisse accumsan tortor quis,true,false,false,192500.00,18.00,,157850.00
983,6,20,342,29,,55,adipiscing,false,false,false,0.00,,,0.00
990,47,15,738,58,,50,nulla suspendisse potenti cras,true,true,false,0.00,,,0.00
994,19,20,857,60,,50,ultrices posuere cubilia,true,false,false,0.00,7.00,,0.00
1007,48,12,532,4,,61,ullamcorper augue a,true,true,false,80500.00,15.00,,68425.00
1012,72,11,101,30,,10,ultrices,true,true,false,0.00,20.00,,0.00
1017,58,13,437,7,,8,eget,false,true,false,73500.00,,,73500.00
1053,6,12,629,27,,28,fusce congue diam,false,true,false,0.00,,,0.00
1067,64,9,456,8,,12,pede morbi porttitor,false,false,false,45500.00,,,45500.00
1077,14,5,783,10,,35,cubilia,true,false,false,24500.00,,,24500.00
1101,68,10,704,29,,60,ac,false,true,false,0.00,11.00,,0.00
1102,58,2,467,55,,34,imperdiet nullam orci,false,false,false,0.00,3.00,,0.00
1103,1,15,37,10,,33,phasellus id sapien in,true,false,false,24500.00,,,24500.00
1135,90,8,838,57,,57,urna ut tellus nulla,true,true,false,0.00,29.00,,0.00
1146,5,2,429,51,,43,hendrerit at vulputate vitae,true,false,false,0.00,5.00,,0.00
1150,23,12,46,52,,15,et,true,false,false,0.00,,,0.00
1155,82,20,369,30,,59,at,true,true,false,0.00,,,0.00
1175,24,6,440,57,,10,felis donec semper sapien,true,false,false,0.00,,,0.00
1181,35,8,617,6,,24,pede justo lacinia,false,true,false,73500.00,,,73500.00
1185,85,8,317,23,,1,nunc viverra,true,true,false,0.00,,,0.00
1189,64,14,723,40,,12,in purus eu magna vulputate,false,false,false,129500.00,,,129500.00
1190,7,14,278,45,,39,ante ipsum primis in,true,true,false,63000.00,,,63000.00
1214,44,12,287,10,,13,quis lectus suspendisse,false,false,false,24500.00,,,24500.00
1216,28,19,650,11,,25,sit,false,false,false,94500.00,5.00,,89775.00
1226,62,6,566,3,,4,aliquam,true,false,false,98000.00,,,98000.00
1233,59,20,435,41,,24,quam nec dui luctus rutrum,false,true,false,129500.00,,,129500.00
1255,77,4,275,32,,27,nulla,false,true,false,0.00,,,0.00
1258,33,12,966,32,,64,dictumst morbi vestibulum velit,true,true,false,0.00,22.00,,0.00
924,60,18,426,14,,10,elementum in hac habitasse platea,false,false,false,192500.00,13.00,,167475.00
886,24,6,670,31,,10,aenean auctor gravida,true,true,false,0.00,,,0.00
892,86,20,376,32,,37,turpis adipiscing,false,false,false,0.00,,,0.00
973,23,21,286,62,,23,at turpis,false,false,false,0.00,,4.00,0.00
901,47,7,912,58,,50,quis odio consequat,false,false,false,0.00,,,0.00
1027,91,21,358,52,,6,leo odio condimentum id luctus,false,false,false,0.00,3.00,,0.00
1276,91,21,694,19,,56,amet eleifend pede,false,false,false,0.00,20.00,,0.00
907,40,20,190,44,,53,nisl nunc rhoncus dui vel,true,true,false,66500.00,,,66500.00
909,70,15,832,53,,34,morbi vel lectus in,true,true,false,0.00,,,0.00
1306,68,21,438,35,,60,id consequat in consequat,false,false,false,0.00,,,0.00
1340,29,21,596,24,,27,posuere nonummy integer non velit,true,true,false,0.00,,,0.00
933,48,15,562,12,,61,hendrerit,false,true,false,175000.00,,,175000.00
957,79,10,61,60,,38,quisque arcu,false,true,false,0.00,,,0.00
971,80,13,244,53,,55,id,true,true,true,0.00,,,0.00
1886,28,16,859,12,,49,semper,true,true,false,175000.00,,,175000.00
1971,94,21,724,71,27,34,praesent lectus,true,true,false,0.00,24.00,,0.00
1972,39,11,493,65,22,2,mi nulla,true,true,false,0.00,4.00,,0.00
1966,55,14,497,3,,39,sit amet erat nulla tempus,true,true,false,98000.00,,,98000.00
1967,53,21,262,48,,27,viverra pede ac diam cras,true,true,true,22750.00,,,22750.00
1968,20,3,673,5,,28,curabitur gravida,true,true,false,80500.00,,,80500.00
1969,62,21,866,14,,37,quis turpis sed,true,true,false,192500.00,,,192500.00
1970,26,3,370,59,,56,at nunc commodo,true,true,true,0.00,,,0.00
2000,18,11,385,75,,59,elit ac nulla sed vel,true,true,false,0.00,22.00,,0.00
